canonical_id,name,region,primary_category,source_count,rating,review_count,classification_confidence,classification_reason,source_url,audit_status,audit_notes
can_06966162d983,Taman Bungur Cilimus,Kabupaten Pesawaran,park,1,4.3,8.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Taman%20Bungur%20Cilimus&query_place_id=ChIJ-2YJ4DvXQC4R832WGiZSPVQ,PENDING,Pending manual validation
can_7a9334b27cd0,Taman Kupu - kupu Gita Persada,bandar_lampung,camping,2,4.2,576.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Taman%20Kupu%20-%20kupu%20Gita%20Persada&query_place_id=ChIJMZ8KQe7QQC4RFzkf0zgXVa8,PENDING,Pending manual validation
can_cf58eaceddcb,Taman Mangrove Sebalang,Kabupaten Lampung Selatan,forest,1,4.1,50.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Taman%20Mangrove%20Sebalang&query_place_id=ChIJA0ARvcEhQS4R0uGZl8D7WHc,PENDING,Pending manual validation
can_a824d6390a30,Taman Merdeka Kota Metro,Kota Metro,park,2,4.5,11530.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Taman%20Merdeka%20Kota%20Metro&query_place_id=ChIJsZBGmvm7QC4RtkiHCcezd1o,PENDING,Pending manual validation
can_65884b068a97,Taman bunga buah bukit sion,Kabupaten Pringsewu,hill,1,4.3,3.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Taman%20bunga%20buah%20bukit%20sion&query_place_id=ChIJJ8xeDwDNQC4RuylnZrKdK18,PENDING,Pending manual validation
can_568466310410,Taman edukasi dunia mini metro,Kota Metro,education,1,3.7,24.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Taman%20edukasi%20dunia%20mini%20metro&query_place_id=ChIJi-30F6a5QC4RAKb7uxqvoUw,PENDING,Pending manual validation
can_1a382597ea0c,Taman wisata alam dan olah raga ALKAZAM Gunung Sumpit,Kabupaten Lampung Selatan,mountain,1,4.5,80.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Taman%20wisata%20alam%20dan%20olah%20raga%20ALKAZAM%20Gunung%20Sumpit&query_place_id=ChIJiZjcFYnPQC4R1jrXQ6b1xJ8,PENDING,Pending manual validation
can_5e27a15dd284,Taman wisata bumi kedaton,Kota Bandar Lampung,park,1,4.6,8.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Taman%20wisata%20bumi%20kedaton&query_place_id=ChIJF8KL4KLbQC4Rh0_3cX2wtmQ,PENDING,Pending manual validation
can_a52291d6c394,Tanjung BEO Wanawisata Nirwana Resort,Kabupaten Lampung Selatan,beach,1,3.7,11.0,1.0,Kategori utama 'Pantai Umum' disetujui,https://www.google.com/maps/search/?api=1&query=Tanjung%20BEO%20Wanawisata%20Nirwana%20Resort&query_place_id=ChIJRRrD82YaQS4RvSaAo9dY-Ko,PENDING,Pending manual validation
can_4417c8ce6665,Teluk Pengantin,Kabupaten Pesawaran,beach,1,5.0,1.0,1.0,Kategori utama 'Pantai' disetujui,https://www.google.com/maps/search/?api=1&query=Teluk%20Pengantin&query_place_id=ChIJ753vN48rQS4RaF2DCRNLgkA,PENDING,Pending manual validation
can_21b9dc99890c,Tempat parkir wisata mata air gunung batu margoyoso,Kabupaten Tanggamus,mountain,1,4.3,3.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Tempat%20parkir%20wisata%20mata%20air%20gunung%20batu%20margoyoso&query_place_id=ChIJV98VIQA9Ry4Rheof_Ttzq1M,PENDING,Pending manual validation
can_ec7cf36a981f,The Hidden Valley Bukit AsLan,Kota Bandar Lampung,hill,1,5.0,1.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=The%20Hidden%20Valley%20Bukit%20AsLan&query_place_id=ChIJWzEDOQDdQC4R3rDh_O4e4Vo,PENDING,Pending manual validation
can_0f60852f3c11,Transportasi Wisata Pulau Pahawang,Kabupaten Pesawaran,island,1,,,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Transportasi%20Wisata%20Pulau%20Pahawang&query_place_id=ChIJ64s1Jo4nQS4R2Oyp9kkj2Pk,PENDING,Pending manual validation
can_c2d094e3ef65,Tugu Rato Nago Besanding,Kabupaten Tulang Bawang,history,2,4.5,1298.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Tugu%20Rato%20Nago%20Besanding&query_place_id=ChIJ61Agb6Q1Py4RXagj8Qdt_7o,PENDING,Pending manual validation
can_29b3e031ba69,Umbulan sikuk,Kabupaten Tanggamus,other,1,,,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Umbulan%20sikuk&query_place_id=ChIJc9i0agANRy4RmQ9_AWxTa0w,PENDING,Pending manual validation
can_0032c66127c9,Vihara Thay Hin Bio,Kota Bandar Lampung,other,1,4.8,440.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Vihara%20Thay%20Hin%20Bio&query_place_id=ChIJcdICr4DZQC4Re55PTM_gVO8,PENDING,Pending manual validation
can_c77c3c909e4d,WANS ALUMUNIUM & WANS TOUR AND GUIDE WISATA PAHAWANG,Kabupaten Pesawaran,recreation,1,,,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=WANS%20ALUMUNIUM%20%26%20WANS%20TOUR%20AND%20GUIDE%20WISATA%20PAHAWANG&query_place_id=ChIJZX4UYGwnQS4Rk5j3Tkgh4eY,PENDING,Pending manual validation
can_c056aa1c2f94,WISATA KAKHANG BUTUAH,Kabupaten Tanggamus,recreation,1,4.8,13.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=WISATA%20KAKHANG%20BUTUAH&query_place_id=ChIJBfmUNSDjRi4R6sZC7getwIs,PENDING,Pending manual validation
can_9357f934c6b0,WISATA KEBUN JERUK DAENG PARIS 1,Kabupaten Pesawaran,agrotourism,1,4.4,7.0,1.0,Kategori utama 'Taman Rekreasi Air' disetujui,https://www.google.com/maps/search/?api=1&query=WISATA%20KEBUN%20JERUK%20DAENG%20PARIS%201&query_place_id=ChIJm7f4GJy3QC4R6hdvrdpNrpM,PENDING,Pending manual validation
can_6893646fba82,WISATA TAMAN BAH BATU,Kabupaten Pesisir Barat,family,1,5.0,1.0,1.0,Kategori utama 'Taman Hiburan' disetujui,https://www.google.com/maps/search/?api=1&query=WISATA%20TAMAN%20BAH%20BATU&query_place_id=ChIJIaJ1r5nxRy4RXqNq8ljxYAI,PENDING,Pending manual validation
can_8d375cc9cb1f,Warung ARA PANTAI SEBALANG TARAHAN,Kabupaten Lampung Selatan,beach,1,4.0,5.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Warung%20ARA%20PANTAI%20SEBALANG%20TARAHAN&query_place_id=ChIJ1dzhHmohQS4RvD-eSB5Apy4,PENDING,Pending manual validation
can_0c2deb114fc2,Water Park Citra Garden,Kota Bandar Lampung,waterpark,1,4.3,1271.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Water%20Park%20Citra%20Garden&query_place_id=ChIJ4XsfcSfaQC4Ry8S5pbTlE3E,PENDING,Pending manual validation
can_766f1d9f9503,Water Park Lembah Hijau,Kota Bandar Lampung,waterpark,1,4.2,1015.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Water%20Park%20Lembah%20Hijau&query_place_id=ChIJY2XAwGTaQC4RQ3mFBQMG7xI,PENDING,Pending manual validation
can_9d76158a16fb,WaterBoom Bumi Kedaton,Kota Bandar Lampung,recreation,1,4.1,310.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=WaterBoom%20Bumi%20Kedaton&query_place_id=ChIJmeCBxw7aQC4RxjmIf3w4vF8,PENDING,Pending manual validation
can_27e4eb8cc8b3,Wisata Alam Kaliaro,Kabupaten Lampung Timur,nature,1,4.0,433.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Wisata%20Alam%20Kaliaro&query_place_id=ChIJ608wDV_2QC4RGBGHsDptaxM,PENDING,Pending manual validation
can_7bf0afa43386,Wisata Kampung Eco TAMAN SARI,Kabupaten Pringsewu,park,1,4.3,110.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Wisata%20Kampung%20Eco%20TAMAN%20SARI&query_place_id=ChIJ6UPuziMvRy4RFO3huAsILBo,PENDING,Pending manual validation
can_4f1bfa421215,Wisata Mata Air Gunung Batu,Kabupaten Tanggamus,mountain,1,3.9,34.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Wisata%20Mata%20Air%20Gunung%20Batu&query_place_id=ChIJCTSkIQA9Ry4RdjCMaWRTlys,PENDING,Pending manual validation
can_dfff89960232,Wisata Ndoro Putri (view jembatan way sekampung),Kabupaten Pringsewu,recreation,1,4.3,69.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Wisata%20Ndoro%20Putri%20(view%20jembatan%20way%20sekampung)&query_place_id=ChIJx0iOQgoxRy4RPTggDx3zcUI,PENDING,Pending manual validation
can_2ae7a63e2e32,Wisata Petik Jeruk Pak RONI Metro,Kota Metro,park,1,5.0,28.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Wisata%20Petik%20Jeruk%20Pak%20RONI%20Metro&query_place_id=ChIJwUxPEwC5QC4Rkr48Uj2GF0w,PENDING,Pending manual validation
can_31d10b39e03a,Wisata Puncak Vietnam,Kota Bandar Lampung,recreation,1,4.5,262.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Wisata%20Puncak%20Vietnam&query_place_id=ChIJ_0Sfqd_RQC4R5QSB12eur5g,PENDING,Pending manual validation
can_8a86722ec29e,Wisata kampung bali srimenanti air hitam lampung barat,Kabupaten Tanggamus,recreation,1,5.0,1.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Wisata%20kampung%20bali%20srimenanti%20air%20hitam%20lampung%20barat&query_place_id=ChIJe953VwBxRy4RjtY56Le9Xwo,PENDING,Pending manual validation
can_36e4d3a988dc,Wisata sederhana,Kabupaten Lampung Tengah,recreation,1,,,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Wisata%20sederhana&query_place_id=ChIJd77HAQBdPy4RJQHqt96DrVQ,PENDING,Pending manual validation
can_ad31779582e2,Wisgramu Pantai Way Lunik,Kota Bandar Lampung,beach,1,4.2,6.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=Wisgramu%20Pantai%20Way%20Lunik&query_place_id=ChIJnQlYHwDZQC4RctQIfawEkNk,PENDING,Pending manual validation
can_5fda9096e889,YOUTH CAMP,Kabupaten Pesawaran,camping,1,4.5,237.0,1.0,Kategori utama 'Bumi Perkemahan' disetujui,https://www.google.com/maps/search/?api=1&query=YOUTH%20CAMP&query_place_id=ChIJfysNoRvYQC4RKoG_W78cdoY,PENDING,Pending manual validation
can_d4fc4735c51f,labuhan agung bangun jaya rumput hijau,Kabupaten Lampung Barat,beach,1,4.9,10.0,1.0,Kategori utama 'Pantai' disetujui,https://www.google.com/maps/search/?api=1&query=labuhan%20agung%20bangun%20jaya%20rumput%20hijau&query_place_id=ChIJ5dGytGKxRy4RCZOaNu1iSeY,PENDING,Pending manual validation
can_d07c4583a3c3,mahitam water sport,Kabupaten Pesawaran,other,1,5.0,1.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=mahitam%20water%20sport&query_place_id=ChIJFxU8rzgnQS4RuGjjXpjZRiM,PENDING,Pending manual validation
can_6bfb22595a4e,remaja,Kota Bandar Lampung,other,1,,,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=remaja&query_place_id=ChIJzdcIHQDbQC4ROoLz5X4q2A4,PENDING,Pending manual validation
can_2dc7db0a904a,rumah mbh surat,Kabupaten Tanggamus,other,1,,,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=rumah%20mbh%20surat&query_place_id=ChIJ1z2CJwADRy4R4rATCOFCZcg,PENDING,Pending manual validation
can_b7f060291e76,wisata WBK (Way Benteng Kedagaan),Kabupaten Lampung Selatan,recreation,1,4.0,66.0,1.0,Kategori utama 'Tujuan Wisata' disetujui,https://www.google.com/maps/search/?api=1&query=wisata%20WBK%20(Way%20Benteng%20Kedagaan)&query_place_id=ChIJV5mF3d8PQS4R7SAryfamDbQ,PENDING,Pending manual validation
